기관코드,유형_1,유형_2,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소 - 예: 서울특별시 중구 동호로5길 15 (신당동),비고 
4460067,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 내응보건진료소,내응보건진료소,043-833-5458,28011,충청북도 괴산군 연풍면 유상2길 29,
4460110,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 대후보건진료소,대후보건진료소,043-832-4679,28060,충청북도 괴산군 청천면 대티길 290,
4460071,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 덕평보건진료소,덕평보건진료소,043-833-6166,28058,충청북도 괴산군 청천면 송문로덕평길 23,
4460076,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 몽촌보건진료소,몽촌보건진료소,043-832-8384,28040,충청북도 괴산군 소수면 원소로몽촌1길 9,
4460065,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 방곡보건진료소,방곡보건진료소,043-832-7304,28008,충청북도 괴산군 장연면 충민로 1580,
4460078,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 삼방보건진료소,삼방보건진료소,043-833-4137,28000,충청북도 괴산군 불정면 쇠실로 285,
4460077,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 세평보건진료소,세평보건진료소,043-833-7293,28003,충청북도 괴산군 불정면 관동로세평4길 13,
4460063,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 신기보건진료소,신기보건진료소,043-832-3716,28022,충청북도 괴산군 괴산읍 관동로 533-3,
4460066,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 신대보건진료소,신대보건진료소,043-832-6281,28010,충청북도 괴산군 장연면 담바우길 47,
4460072,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 신월보건진료소,신월보건진료소,043-833-1092,28064,충청북도 괴산군 청천면 괴산신월3길 5,
4460068,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 외사보건진료소,외사보건진료소,043-832-5836,28016,충청북도 괴산군 칠성면 명태재로외사5길 26,
4460073,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 운곡보건진료소,운곡보건진료소,043-832-9745,28025,충청북도 괴산군 청안면 질마로 902-5,
4460064,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 이담보건진료소,이담보건진료소,043-833-7184,28004,충청북도 괴산군 감물면 잉어수2길 3,
4460074,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 중흥보건진료소,중흥보건진료소,043-836-7269,28045,충청북도 괴산군 사리면 중흥로4길 16-2,
4460069,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 지경보건진료소,지경보건진료소,043-832-9289,28048,충청북도 괴산군 청천면 괴산로 2567,
4460079,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 추산보건진료소,추산보건진료소,043-833-4133,28000,충청북도 괴산군 불정면 동추산1길 12,
4460070,지자체,보건_진료소,충청북도,충청북도 괴산군 보건소 후영보건진료소,후영보건진료소,043-832-4679,28059,충청북도 괴산군 청천면 도경로 275,
6430841,지자체,소방_소방서,충청북도,충청북도 단양소방서,단양소방서,043-767-4113,271010,충청북도 단양군 단양읍 삼봉로 421-56 (별곡리),
6430845,지자체,소방_119_센터,충청북도,충청북도 단양소방서 중앙119안전센터,중앙119안전센터,043-421-2119,27010,충청북도 단양군 단양읍 삼봉로 421-56 (별곡리),
6430128,지자체,소방_소방서,충청북도,충청북도 영동소방서,영동소방서,043-740-7013,29142,충청북도 영동군 영동읍 영동황간로 174 (매천리),
6430174,지자체,소방_소방서,충청북도,충청북도 음성소방서,음성소방서,043-880-0113,27635,충청북도 음성군 금왕읍 응천서길 11 (무극리),
6430331,지자체,소방_소방서,충청북도,충청북도 진천소방서,진천소방서,043-539-8114,27844,충청북도 진천군 진천읍 진광로 93 (장관리),
6430236,지자체,소방_소방서,충청북도,충청북도 청주동부소방서,청주동부소방서,043-251-0113,28712,충청북도 청주시 상당구 영운로 61 (영운동),
6430413,지자체,소방_119_센터,충청북도,충청북도 청주동부소방서 내수119안전센터,내수119안전센터,043-251-0271,28145,충청북도 청주시 청원구 내수읍 청암로 80 (마산리),
6430411,지자체,소방_119_센터,충청북도,충청북도 청주동부소방서 문의119안전센터,문의119안전센터,043-251-0261,28208,충청북도 청주시 상당구 문의시내1길 8 (미천리),
6430410,지자체,소방_119_센터,충청북도,충청북도 청주동부소방서 북문119안전센터,북문119안전센터,043-251-0251,28509,충청북도 청주시 상당구 상당로 168 (북문로 2가),
6430462,지자체,소방_119_센터,충청북도,충청북도 청주동부소방서 오창119안전센터,오창119안전센터,043-251-0281,28119,충청북도 청주시 청원구 오창읍 중심상업2로 30 (양청리),
6430409,지자체,소방_119_센터,충청북도,충청북도 청주동부소방서 율량119안전센터,율량119안전센터,043-251-0241,28332,충청북도 청주시 청원구 율봉로 202번길 66-2 (율량동),
6430408,지자체,소방_119_센터,충청북도,충청북도 청주동부소방서 중앙119안전센터,중앙119안전센터,043-251-0221,28712,충청북도 청주시 상당구 영운로 61 (영운동),
6430235,지자체,소방_소방서,충청북도,충청북도 청주서부소방서,청주서부소방서,043-249-0113,28399,충청북도 청주시 흥덕구 가경로 143 (가경동),
6430113,지자체,소방_소방서,충청북도,충청북도 충주소방서,충주소방서,043-841-3114,27333,충청북도 충주시 목행산단7로 9 (목행동),
6430449,지자체,소방_119_센터,충청북도,충청북도 음성소방서 감곡119안전센터,감곡119안전센터,043-881-3119,27611,충청북도 음성군 감곡면 음성로 2652 (오향리),
6430448,지자체,소방_119_센터,충청북도,충청북도 음성소방서 대소119안전센터,대소119안전센터,043-881-7119,27667,충청북도 음성군 대소면 오산로 74 (오산리),
6430447,지자체,소방_119_센터,충청북도,충청북도 음성소방서 음성119안전센터,음성119안전센터,043-872-2119,27693,충청북도 음성군 음성읍 음성로 122 (신천리),
6430446,지자체,소방_119_센터,충청북도,충청북도 음성소방서 중앙119안전센터,중앙119안전센터,043-877-2119,27635,충청북도 음성군 금왕읍 응천서길11 (무극리),
6430174,지자체,소방_소방서,충청북도,충청북도 음성소방서,음성소방서,043-880-0233,27635,충청북도 음성군 금왕읍 응천서길 11 (무극리),
5710000,지자체,3시군구_시,충청북도,충청북도 청주시청,청주시청,043-201-0001,28542,충청북도 상당구 상당로 155 (북문로3가),
5720000,지자체,5시군구_구,충청북도,충청북도 청주시 상당구청,상당구청,043-201-0001,28806,충청북도 청주시 상당구 남일면 단재로 466 (효촌리),
5725000,지자체,5시군구_구,충청북도,충청북도 청주시 서원구청,서원구청,043-201-0001,28565,충청북도 서원구 사직대로 227 (사직동),
5735000,지자체,5시군구_구,충청북도,충청북도 청주시 청원구청,청원구청,043-201-0001,28488,충청북도 청원구 직지대로 871 (우암동),
5730000,지자체,5시군구_구,충청북도,충청북도 청주시 흥덕구청,흥덕구청,043-201-0001,28426,충청북도 흥덕구 대농로 88 (복대동),
5735010,지자체,6읍면동_읍,충청북도,충청북도 청주시 청원구 내수읍사무소,내수읍사무소,043-201-8502,28145,충청북도 청원구 내수읍 마산3길 49,
5735011,지자체,6읍면동_읍,충청북도,충청북도 청주시 청원구 오창읍사무소,오창읍사무소,043-201-8562,28129,충청북도 청원구 오창읍 두릉유리로 1137-1,
5725011,지자체,7읍면동_면,충청북도,충청북도 청주시 서원구 현도면사무소,현도면사무소,043-201-6552,28215,충청북도 서원구 현도면 선동1길 9,
5725015,지자체,8읍면동_동,충청북도,충청북도 청주시 서원구 모충동주민센터,모충동주민센터,043-201-6692,28656,충청북도 서원구 사운로 3 (모충동),
5735013,지자체,8읍면동_동,충청북도,충청북도 청주시 청원구 우암동주민센터,우암동주민센터,043-201-8762,28535,충청북도 청원구 향군로 34 (우암동),
4390058,지자체,8읍면동_동,충청북도,충청북도 충주시 교현.안림동주민센터,교현.안림동주민센터,043-850-2440,27384,충청북도 충주시 금봉대로 410(안림동),
4390031,지자체,기술센터,충청북도,충청북도 충주시 농업기술센터,농업기술센터,043-850-3560,27369,충청북도 충주시 동량면 충원대로 1350,
4400031,지자체,6읍면동_읍,충청북도,충청북도 제천시 봉양읍행정복지센터,봉양읍행정복지센터,043-648-1301,27113,충청북도 제천시 주포로 83,
4400032,지자체,7읍면동_면,충청북도,충청북도 제천시 금성면행정복지센터,금성면행정복지센터,043-652-2301,27207,충청북도 제천시 청풍호로 1045,
4400035,지자체,7읍면동_면,충청북도,충청북도 제천시 덕산면행정복지센터,덕산면행정복지센터,043-642-3301,27223,충청북도 제천시 덕산면 약초로 59,
4400037,지자체,7읍면동_면,충청북도,충청북도 제천시 백운면행정복지센터,백운면행정복지센터,043-652-6301,27105,충청북도 제천시 백운면 애련로 13 (평동리),
4400038,지자체,7읍면동_면,충청북도,충청북도 제천시 송학면행정복지센터,송학면행정복지센터,043-642-7301,27123,충청북도 제천시 송학면 시곡포전로1길 14-2,
4400034,지자체,7읍면동_면,충청북도,충청북도 제천시 수산면행정복지센터,수산면행정복지센터,043-648-5301,27220,충청북도 제천시 수산면 월악로26길 39,
4400033,지자체,7읍면동_면,충청북도,충청북도 제천시 청풍면행정복지센터,청풍면행정복지센터,043-648-0301,27214,충청북도 제천시 청풍면 청풍호로 2115,
4400036,지자체,7읍면동_면,충청북도,충청북도 제천시 한수면행정복지센터,한수면행정복지센터,043-651-1301,27226,충청북도 제천시 한수면 미륵송계로8길 26 (송계리),
4400039,지자체,8읍면동_동,충청북도,충청북도 제천시 교동행정복지센터,교동행정복지센터,043-645-8101,27151,"충청북도 제천시 장락로 43 (장락동, 교동행정복지센터)",
4400193,지자체,8읍면동_동,충청북도,충청북도 제천시 남현동행정복지센터,남현동행정복지센터,043-645-8102,27174,충청북도 제천시 의병대로147 (동현동),
4400195,지자체,8읍면동_동,충청북도,충청북도 제천시 신백동행정복지센터,신백동행정복지센터,043-645-8107,27180,충청북도 제천시 의병대로34길50 (신백동),
4400194,지자체,8읍면동_동,충청북도,충청북도 제천시 영서동행정복지센터,영서동행정복지센터,043-645-8112,27186,충청북도 제천시 동명로 11 (서부동),
4400044,지자체,8읍면동_동,충청북도,충청북도 제천시 용두동행정복지센터,용두동행정복지센터,043-645-8106,27161,충청북도 제천시 용두대로17길 8 (하소동),
4400247,지자체,8읍면동_동,충청북도,충청북도 제천시 의림지동행정복지센터,의림지동행정복지센터,043-645-8103,27143,충청북도 제천시 의림대로 42길 34 (고암동),
4400248,지자체,8읍면동_동,충청북도,충청북도 제천시 중앙동행정복지센터,중앙동행정복지센터,043-645-8105,27169,"충청북도 제천시 독순로 61 (중앙로2가, 중앙동행정복지센터)",
4400047,지자체,8읍면동_동,충청북도,충청북도 제천시 청전동행정복지센터,청전동행정복지센터,043-645-8109,27153,"충청북도 제천시 의림대로 241 (청전동, 청전동행정복지센터)",
4400048,지자체,8읍면동_동,충청북도,충청북도 제천시 화산동행정복지센터,화산동행정복지센터,043-645-8110,27184,충청북도 제천시 의림대로6길 37 (화산동),
6430429,지자체,소방_119_센터,충청북도,충청북도 제천소방서 봉양119안전센터,봉양119안전센터,043-641-7341,27115,충청북도 제천시 봉양읍 북부로 1433 (장평리),
6430427,지자체,소방_119_센터,충청북도,충청북도 제천소방서 중앙119안전센터,중앙119안전센터,043-641-7300,28515,충청북도 제천시 신죽하로 164 (모산동),
6430122,지자체,소방_소방서,충청북도,충청북도 제천소방서,제천소방서,043-646-0119,27143,충청북도 제천시 신죽하로 164,
4420027,지자체,6읍면동_읍,충청북도,충청북도 보은군 보은읍 행정복지센터,보은읍 행정복지센터,043-540-4002,28947,충청북도 보은군 보은읍 삼산로 50,
4420036,지자체,7읍면동_면,충청북도,충청북도 보은군 내북면 행정복지센터,내북면 행정복지센터,043-540-4301,28900,충청북도 보은군 내북면 남부로 6270,
4420030,지자체,7읍면동_면,충청북도,충청북도 보은군 마로면 행정복지센터,마로면 행정복지센터,043-540-4121,28963,충청북도 보은군 마로면 관기송현로 103,
4420037,지자체,7읍면동_면,충청북도,충청북도 보은군 산외면 행정복지센터,산외면 행정복지센터,043-540-4331,28903,충청북도 보은군 산외면 구티길 65,
4420032,지자체,7읍면동_면,충청북도,충청북도 보은군 삼승면 행정복지센터,삼승면 행정복지센터,043-540-4181,28925,충청북도 보은군 삼승면 안내삼승로 687,
4420065,지자체,7읍면동_면,충청북도,충청북도 보은군 속리산면 행정복지센터,속리산면 행정복지센터,043-540-4061,28910,충청북도 보은군 속리산면 법주사로 12,
4420033,지자체,7읍면동_면,충청북도,충청북도 보은군 수한면 행정복지센터,수한면 행정복지센터,043-540-4211,28920,충청북도 보은군 수한면 후평바리미길 13,
4420066,지자체,7읍면동_면,충청북도,충청북도 보은군 장안면 행정복지센터,장안면 행정복지센터,043-540-4091,28912,충청북도 보은군 장안면 장안로 37,
4420031,지자체,7읍면동_면,충청북도,충청북도 보은군 탄부면 행정복지센터,탄부면 행정복지센터,043-540-4151,28960,충청북도 보은군 탄부면 하장2길 15,
4420034,지자체,7읍면동_면,충청북도,충청북도 보은군 회남면 행정복지센터,회남면 행정복지센터,043-540-4241,28931,충청북도 보은군 회남면 회남로 1901,
4420067,지자체,7읍면동_면,충청북도,충청북도 보은군 회인면 행정복지센터,회인면 행정복지센터,043-540-4271,28929,충청북도 보은군 회인면 회인로 81,
기관코드없음,지자체,보건_보건지소,충청북도,충청북도 보은군 보건소 속리산보건지소,속리산보건지소,043-540-5661,28908,충청북도 보은군 속리산면 법주사로 248-22,
기관코드없음,지자체,보건_보건지소,충청북도,충청북도 보은군 보건소 동부통합보건지소,동부통합보건지소,043-540-5675,28963,충청북도 보은군 마로면 관기송현로 65,
기관코드없음,지자체,보건_보건지소,충청북도,충청북도 보은군 보건소 탄부보건지소,탄부보건지소,043-540-5681,28961,충청북도 보은군 탄부면 삼승탄부로 697,
기관코드없음,지자체,보건_보건지소,충청북도,충청북도 보은군 보건소 삼승보건지소,삼승보건지소,043-540-5691,28925,충청북도 보은군 삼승면 원남로1길 39,
기관코드없음,지자체,보건_보건지소,충청북도,충청북도 보은군 보건소 서부통합보건지소,서부통합보건지소,043-540-5701,28929,충청북도 보은군 회인면 회인로 48-7,
기관코드없음,지자체,보건_보건지소,충청북도,충청북도 보은군 보건소 내북보건지소,내북보건지소,043-540-5711,28900,충청북도 보은군 내북면 남부로 6239,
기관코드없음,지자체,보건_보건지소,충청북도,충청북도 보은군 보건소 산외보건지소,산외보건지소,043-540-5716,28903,충청북도 보은군 산외면 구티1길 19-5,
4430025,지자체,6읍면동_읍,충청북도,충청북도 옥천군 옥천읍 행정복지센터,옥천읍 행정복지센터,043-730-6615,29039,충청북도 옥천군 옥천읍 동부로 15,
4430033,지자체,7읍면동_면,충청북도,충청북도 옥천군 군북면사무소,군북면사무소,043-730-4783,29000,충청북도 옥천군 군북면 이백길 8,
4430032,지자체,7읍면동_면,충청북도,충청북도 옥천군 군서면사무소,군서면사무소,043-730-4742,29059,충청북도 옥천군 군서면 성왕로 540,
4430026,지자체,7읍면동_면,충청북도,충청북도 옥천군 동이면사무소,동이면사무소,043-730-4502,29024,충청북도 옥천군 동이면 평산4길 2,
4430027,지자체,7읍면동_면,충청북도,충청북도 옥천군 안남면사무소,안남면사무소,043-730-4542,29010,충청북도 옥천군 안남면 연주길 46,
4430028,지자체,7읍면동_면,충청북도,충청북도 옥천군 안내면사무소,안내면사무소,043-730-4583,29006,충청북도 옥천군 안내면 현리길 66,
4430031,지자체,7읍면동_면,충청북도,충청북도 옥천군 이원면사무소,이원면사무소,043-730-4702,29061,충청북도 옥천군 이원면 신흥1길 14,
4430030,지자체,7읍면동_면,충청북도,충청북도 옥천군 청산면사무소,청산면사무소,043-730-4662,29013,충청북도 옥천군 청산면 지전1길 29,
4430029,지자체,7읍면동_면,충청북도,충청북도 옥천군 청성면사무소,청성면사무소,043-730-4622,29017,충청북도 옥천군 청성면 산계길 53,
4430024,지자체,기술센터,충청북도,충청북도 옥천군 농업기술센터,농업기술센터,043-733-5959,29043,충청북도 옥천군 옥천읍 옥천동이로 234,
4430014,지자체,보건_보건소,충청북도,충청북도 옥천군 보건소,보건소,"043-730-2114, 2118",29032,충청북도 옥천군 옥천읍 삼양로8길 10,
5570013,지자체,기술센터,충청북도,충청북도 증평군 농업기술센터,농업기술센터,043-838-5959,27908,충청북도 증평군 증평읍 내룡길 69-50,
6430440,지자체,소방_119_센터,충청북도,충청북도 증평소방서 중앙119안전센터,중앙119안전센터,043-836-4119,27920,충청북도 증평군 증평읍 충청대로 1789 (장동리),
4460028,지자체,7읍면동_면,충청북도,충청북도 괴산군 소수면사무소,소수면사무소,043-832-8301,28041,충청북도 괴산군 소수면 소수로 151,
4460022,지자체,7읍면동_면,충청북도,충청북도 괴산군 연풍면사무소,연풍면사무소,043-833-5301,28013,충청북도 괴산군 연풍면 향교로 71,
4460023,지자체,7읍면동_면,충청북도,충청북도 괴산군 칠성면사무소,칠성면사무소,043-832-5301,28019,충청북도 괴산군 칠성면 도정로 61,
4480000,지자체,4시군구_군,충청북도,충청북도 단양군청,단양군청,043-420-3114,27010,충청북도 단양군 단양읍 중앙1로 10,
4480032,지자체,7읍면동_면,충청북도,충청북도 단양군 단성면사무소,단성면사무소,043-420-3701,27025,충청북도 단양군 단성면 충혼로 16,
4480035,지자체,7읍면동_면,충청북도,충청북도 단양군 영춘면사무소,영춘면사무소,043-420-3851,27018,충청북도 단양군 영춘면 온달평강3로 9,
4480018,지자체,보건_보건소,충청북도,충청북도 단양군 보건소,보건소,043-422-2974,27013,충청북도 단양군 단양읍 삼봉로 53,
6430846,지자체,소방_119_센터,충청북도,충청북도 단양소방서 매포119안전센터,매포119안전센터,043-767-4232,27006,충청북도 단양군 매포읍 평동4로 79 ,
6430845,지자체,소방_119_센터,충청북도,충청북도 단양소방서 중앙119안전센터,중앙119안전센터,043-767-4211,27010,충청북도 단양군 단양읍 삼봉로 421-56,
6430841,지자체,소방_소방서,충청북도,충청북도 단양소방서,단양소방서,043-767-4113,27010,충청북도 단양군 단양읍삼봉로 421-56,
6290000,지자체,1시도_시,광주광역시,광주광역시청,광주광역시청,062-120,61945,광주광역시 서구 내방로 111 (치평동),
3630000,지자체,5시군구_구,광주광역시,광주광역시 광산구청,광산구청,062-960-8114,62430,광주광역시 광산구 광산로29번길 15 (송정동),
3610000,지자체,5시군구_구,광주광역시,광주광역시 남구청,남구청,062-651-9020,61687,광주광역시 남구 봉선로 1 (주월동),
3590000,지자체,5시군구_구,광주광역시,광주광역시 동구청,동구청,062-608-2114,61466,광주광역시 동구 서남로1 (서석동),
3620000,지자체,5시군구_구,광주광역시,광주광역시 북구청,북구청,062-410-8000,61187,광주광역시 북구 우치로 77 (용봉동),
3600000,지자체,5시군구_구,광주광역시,광주광역시 서구청,서구청,062-365-4114,61928,광주광역시 서구 경열로 33 (농성동),
3630023,지자체,8읍면동_동,광주광역시,광주광역시 광산구 도산동행정복지센터,도산동행정복지센터,062-960-7623,62444,광주광역시 광산구 도산로 12 (도산동),
3630033,지자체,8읍면동_동,광주광역시,광주광역시 광산구 동곡동행정복지센터,동곡동행정복지센터,062-960-7836,62461,광주광역시 광산구 동곡로 151-56 (하산동),
3630036,지자체,8읍면동_동,광주광역시,광주광역시 광산구 본량동행정복지센터,본량동행정복지센터,062-960-7868,62204,광주광역시 광산구 용진로 379 (남산동),
3630029,지자체,8읍면동_동,광주광역시,광주광역시 광산구 비아동행정복지센터,비아동행정복지센터,062-960-7692 ,62238,광주광역시 광산구 비아중앙로31번길 6 (비아동),
3630035,지자체,8읍면동_동,광주광역시,광주광역시 광산구 삼도동행정복지센터,삼도동행정복지센터,062-960-7852,62406,광주광역시 광산구 오운로 433-1 (도덕동),
3630021,지자체,8읍면동_동,광주광역시,광주광역시 광산구 송정1동행정복지센터,송정1동행정복지센터,062-960-7606,62427,광주광역시 광산구 광산로 70 (송정동),
3630022,지자체,8읍면동_동,광주광역시,광주광역시 광산구 송정2동행정복지센터,송정2동행정복지센터,062-960-7614,62430,광주광역시 광산구 광산로29번길 5 (송정동),
3630143,지자체,8읍면동_동,광주광역시,광주광역시 광산구 수완동행정복지센터,수완동행정복지센터,062-960-7808,62247,광주광역시 광산구 장덕로 158 (수완동),
3630030,지자체,8읍면동_동,광주광역시,광주광역시 광산구 신가동행정복지센터,신가동행정복지센터,062-960-7746 ,62309,광주광역시 광산구 신가로 30 (신가동),
3630105,지자체,8읍면동_동,광주광역시,광주광역시 광산구 신창동행정복지센터,신창동행정복지센터,062-960-7772,62251,광주광역시 광산구 왕버들로 291 (신창동),
3630024,지자체,8읍면동_동,광주광역시,광주광역시 광산구 신흥동행정복지센터,신흥동행정복지센터,062-960-7633,62380,광주광역시 광산구 신흥동안길 9 (신촌동),
3630025,지자체,8읍면동_동,광주광역시,광주광역시 광산구 어룡동행정복지센터,어룡동행정복지센터,062-960-7645,62391,광주광역시 광산구 선운중앙로67번길6 (선암동),
3630026,지자체,8읍면동_동,광주광역시,광주광역시 광산구 우산동행정복지센터,우산동행정복지센터,062-960-7662 ,62363,광주광역시 광산구 무진대로 246-12 (우산동),
3630053,지자체,8읍면동_동,광주광역시,광주광역시 광산구 운남동행정복지센터,운남동행정복지센터,062-960-7753 ,62317,광주광역시 광산구 목련로217번길 10 (운남동),
3630027,지자체,8읍면동_동,광주광역시,광주광역시 광산구 월곡1동행정복지센터,월곡1동행정복지센터,062-960-7672,62347,광주광역시 광산구 사암로 306 (월곡동),
3630028,지자체,8읍면동_동,광주광역시,광주광역시 광산구 월곡2동행정복지센터,월곡2동행정복지센터,062-960-7684 ,62333,광주광역시 광산구 산정공원로72번길 21-12 (월곡동),
3630032,지자체,8읍면동_동,광주광역시,광주광역시 광산구 임곡동행정복지센터,임곡동행정복지센터,062-960-7822 ,62201,광주광역시 광산구 고봉로 788 (임곡동),
3630054,지자체,8읍면동_동,광주광역시,광주광역시 광산구 첨단1동행정복지센터,첨단1동행정복지센터,062-960-7703,62274,광주광역시 광산구 첨단중앙로 160 (쌍암동),
3630055,지자체,8읍면동_동,광주광역시,광주광역시 광산구 첨단2동행정복지센터,첨단2동행정복지센터,062-960-7713 ,62276,광주광역시 광산구 첨단중앙로124번길 24 (월계동),
3630034,지자체,8읍면동_동,광주광역시,광주광역시 광산구 평동행정복지센터,평동행정복지센터,062-960-7842 ,62420,광주광역시 광산구 평동로 790 (옥동 ),
3630031,지자체,8읍면동_동,광주광역시,광주광역시 광산구 하남동행정복지센터,하남동행정복지센터,062-960-7955 ,62336,광주광역시 광산구 하남대로54번길 15 (하남동),
3610037,지자체,8읍면동_동,광주광역시,광주광역시 남구 대촌동주민센터,대촌동주민센터,062-607-4878,61751,광주광역시 남구 포충로 591 (지석동),
3610021,지자체,8읍면동_동,광주광역시,광주광역시 남구 방림1동주민센터,방림1동주민센터,062-607-4527,61666,광주광역시 남구 오방로 101-2 (방림동),
3610022,지자체,8읍면동_동,광주광역시,광주광역시 남구 방림2동주민센터,방림2동주민센터,062-607-4552,61677,광주광역시 남구 천변좌로566번다길 12 (방림동),
3610031,지자체,8읍면동_동,광주광역시,광주광역시 남구 백운1동행정복지센터,백운1동행정복지센터,062-607-4727,61648,광주광역시 남구 독립로54번길 20 (백운동),
3610032,지자체,8읍면동_동,광주광역시,광주광역시 남구 백운2동행정복지센터,백운2동행정복지센터,062-607-4752,61657,광주광역시 남구 진다리로6번길 9 (백운동),
3610023,지자체,8읍면동_동,광주광역시,광주광역시 남구 봉선1동행정복지센터,봉선1동행정복지센터,062-607-4586,61670,광주광역시 남구 봉선로51번길 21(주월동),
3610024,지자체,8읍면동_동,광주광역시,광주광역시 남구 봉선2동행정복지센터,봉선2동행정복지센터,062-607-4603,61685,광주광역시 남구 봉선중앙로26번길 10 (봉선동),
3610025,지자체,8읍면동_동,광주광역시,광주광역시 남구 사직동행정복지센터,사직동행정복지센터,062-607-4627,61636,광주광역시 남구 중앙로95번길 14 (서동),
3610036,지자체,8읍면동_동,광주광역시,광주광역시 남구 송암동행정복지센터,송암동행정복지센터,062-607-4852,61740,광주광역시 남구 송암로 66 (송하동),
3610020,지자체,8읍면동_동,광주광역시,광주광역시 남구 양림동행정복지센터,양림동행정복지센터,062-607-4503,61662,광주광역시 남구 백서로 94 (양림동),
3610029,지자체,8읍면동_동,광주광역시,광주광역시 남구 월산4동행정복지센터,월산4동행정복지센터,062-607-4679,61617,광주광역시 남구 대남대로390번길 11 (월산동),
3610030,지자체,8읍면동_동,광주광역시,광주광역시 남구 월산5동행정복지센터,월산5동행정복지센터,062-607-4702,61613,광주광역시 남구 군분로82번길 14 (월산동),
3610044,지자체,8읍면동_동,광주광역시,광주광역시 남구 월산동행정복지센터,월산동행정복지센터,062-607-4652,61631,광주광역시 남구 덕림2길 3 (월산동),
3610033,지자체,8읍면동_동,광주광역시,광주광역시 남구 주월1동행정복지센터,주월1동행정복지센터,062-607-4778,61717,광주광역시 남구 회서로21번가길 13 (주월동),
3610034,지자체,8읍면동_동,광주광역시,광주광역시 남구 주월2동행정복지센터,주월2동행정복지센터,062-607-4802,61607,광주광역시 남구 군분로13번길 12 (주월동),
3610035,지자체,8읍면동_동,광주광역시,광주광역시 남구 효덕동행정복지센터,효덕동행정복지센터,062-607-4839,61714,광주광역시 남구 화산로 15 (진월동),
3590022,지자체,8읍면동_동,광주광역시,광주광역시 동구 계림1동주민센터,계림1동주민센터,062-608-3560,61422,광주광역시 동구 경양로247번길 26 (계림동),
3590023,지자체,8읍면동_동,광주광역시,광주광역시 동구 계림2동주민센터,계림2동주민센터,062-608-3590,61413,"광주광역시 동구 계림로30번길 15, 상가동 13호(계림동, 계림2차 두산위브)",
3590021,지자체,8읍면동_동,광주광역시,광주광역시 동구 동명동주민센터,동명동주민센터,062-608-3530,61434,광주광역시 동구 동명로26번길 13 (동명동),
3590024,지자체,8읍면동_동,광주광역시,광주광역시 동구 산수1동주민센터,산수1동주민센터,062-608-3620,61406,광주광역시 동구 무등로449번길 12 (산수동),
3590025,지자체,8읍면동_동,광주광역시,광주광역시 동구 산수2동주민센터,산수2동주민센터,062-608-3650,61437,광주광역시 동구 필문대로191번길 43-24 (산수동),
3590028,지자체,8읍면동_동,광주광역시,광주광역시 동구 서남동주민센터,서남동주민센터,062-608-3740,61468,광주광역시 동구 서남로 14 (서석동),
3590026,지자체,8읍면동_동,광주광역시,광주광역시 동구 지산1동주민센터,지산1동주민센터,062-608-3680,61445,광주광역시 동구 지산로 57 (지산동),
3590027,지자체,8읍면동_동,광주광역시,광주광역시 동구 지산2동주민센터,지산2동주민센터,062-608-3710,61444,광주광역시 동구 지호로 51 (지산동),
3590043,지자체,8읍면동_동,광주광역시,광주광역시 동구 지원1동주민센터,지원1동주민센터,062-608-3830,61500,광주광역시 동구 남문로 600-3 (소태동),
3590044,지자체,8읍면동_동,광주광역시,광주광역시 동구 지원2동주민센터,지원2동주민센터,062-608-3860,61504,광주광역시 동구 화산로 361 (용산동),
3590020,지자체,8읍면동_동,광주광역시,광주광역시 동구 충장동주민센터,충장동주민센터,062-608-3500,61480,광주광역시 동구 충장로58번길 16 (충장로4가),
3590042,지자체,8읍면동_동,광주광역시,광주광역시 동구 학동주민센터,학동주민센터,062-608-3770,61456,광주광역시 동구 천변우로 559-7 (학동),
3590031,지자체,8읍면동_동,광주광역시,광주광역시 동구 학운동주민센터,학운동주민센터,062-608-3800,61460,광주광역시 동구 의재로 53 (학동),
3620045,지자체,8읍면동_동,광주광역시,광주광역시 북구 건국동주민센터,건국동주민센터,062-410-8852,61027,광주광역시 북구 본촌마을길 25 (본촌동),
3620031,지자체,8읍면동_동,광주광역시,광주광역시 북구 동림동주민센터,동림동주민센터,062-410-8707,61096,광주광역시 북구 북문대로 236 (동림동),
